step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
1065.0,24,198.0,3.6,2.4852081188574138,24,2917.0,0.09659863365314289,24,2917.0
1070.0,31,332.0,5.627118644067797,2.7745182803628716,31,2999.0,0.08711428023144972,31,2999.0
1075.0,45,528.0,9.10344827586207,1.4557282191638232,45,3195.0,0.03458855665667087,45,3195.0
1080.0,47,700.0,13.20754716981132,0.3818944923085028,47,3401.0,0.009972625715111228,47,3401.0
1085.0,49,945.0,15.491803278688524,2.5066971280856185,49,3612.0,0.1304493636632757,49,3612.0
1090.0,43,1077.0,17.65573770491803,2.473163021791314,43,3755.0,0.11394783886778057,43,3755.0
1095.0,41,1205.0,20.423728813559322,2.227941701070487,41,3820.0,0.08092446826980283,41,3820.0
1100.0,44,1424.0,24.135593220338983,3.05387654091462,44,3957.0,0.04621827289493636,44,3957.0
1105.0,44,1644.0,28.344827586206897,3.0588474435131876,44,4174.0,0.043478260869565216,44,4174.0
1110.0,44,1864.0,35.84615384615385,1.982920993623972,44,4394.0,0.041946586604966495,44,4394.0
1115.0,42,2043.0,43.46808510638298,0.9739197421970667,42,4573.0,0.038024329171387365,42,4573.0
1120.0,44,2257.0,43.40384615384615,2.0117266428126572,44,4787.0,0.10970259927167898,44,4787.0
1125.0,38,2029.0,39.01923076923077,2.2984805930583567,38,4645.0,0.12098278513549814,38,4645.0
1130.0,32,1494.0,28.73076923076923,2.6484450079348414,32,4124.0,0.10141866314022395,32,4124.0
1135.0,24,941.0,18.096153846153847,3.1360191439741003,24,4197.0,0.11655740298172229,24,4197.0
1140.0,19,371.0,7.8936170212765955,2.897226393565506,19,4206.0,0.09260780999138037,19,4206.0
1145.0,22,210.0,4.375,3.6045633076631542,22,4298.0,0.10862268881960166,22,4298.0
1150.0,30,342.0,7.276595744680851,1.4793730398166594,30,4432.0,0.047253904260216355,30,4432.0
1155.0,36,508.0,9.76923076923077,1.9055518613295495,36,4598.0,0.14117123293824554,36,4598.0
1160.0,44,710.0,13.148148148148149,1.8449352283847742,44,4802.0,0.13693421561921001,44,4802.0
1165.0,48,943.0,16.839285714285715,1.5690992402722892,48,5035.0,0.08699483558906516,48,5035.0
1170.0,50,1186.0,21.178571428571427,1.1997669152111836,50,5278.0,0.03681484085058844,50,5278.0
1175.0,50,1436.0,25.642857142857142,0.8748815471466944,50,5528.0,0.0006540484928262111,50,5528.0
1180.0,52,1695.0,30.267857142857142,0.9491339259235007,52,5787.0,0.03538744831343821,52,5787.0
1185.0,46,1645.0,30.462962962962962,0.46902595619708454,46,5595.0,0.020800531192879616,46,5595.0
1190.0,40,1482.0,24.7,3.0238671276252505,40,4944.0,0.14278309811232415,40,4944.0
1195.0,30,1196.0,19.933333333333334,4.562737369447827,30,3876.0,0.17161863895940974,30,3876.0
1200.0,24,984.0,17.571428571428573,5.0506498271380265,24,2826.0,0.15874250235197285,24,2826.0
1205.0,16,387.0,7.4423076923076925,4.96573379443001,16,2757.0,0.24017172974106873,16,2757.0
1210.0,16,145.0,2.7884615384615383,4.831911847616992,16,2559.0,0.2251417574198938,16,2559.0
1215.0,18,185.0,3.425925925925926,3.8677588835283903,18,2251.0,0.18234928880900167,18,2251.0
1220.0,18,219.0,3.9107142857142856,3.4361629065038377,18,1669.0,0.13199590473022618,18,1669.0
