step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
1030.0,29,768.0,13.241379310344827,2.1746451230687294,29,1845.0,0.08119290957668383,29,1845.0
1035.0,37,935.0,16.403508771929825,1.6811836967227605,37,2014.0,0.089395832998618,37,2014.0
1040.0,38,669.0,11.338983050847459,1.1352660013320757,38,2030.0,0.07181157103058877,38,2030.0
1045.0,41,667.0,10.261538461538462,2.529512207194897,41,1933.0,0.11685042647254495,41,1933.0
1050.0,44,740.0,10.882352941176471,2.6837786196413513,44,1940.0,0.10590172347704871,44,1940.0
1055.0,40,747.0,11.671875,2.649978550259206,40,1788.0,0.07689903287318448,40,1788.0
1060.0,36,791.0,12.555555555555555,3.7324877012251743,36,1633.0,0.12345087838608912,36,1633.0
1065.0,28,794.0,13.457627118644067,4.621248218927406,28,1417.0,0.15333628911697522,28,1417.0
1070.0,27,841.0,15.867924528301886,4.0665671255824165,27,1547.0,0.20359321138440614,27,1547.0
1075.0,31,986.0,18.25925925925926,2.308307278841609,31,1692.0,0.12892844817023236,31,1692.0
1080.0,33,680.0,12.363636363636363,1.3561369878091982,33,1687.0,0.08376977503654379,33,1687.0
1085.0,30,450.0,6.617647058823529,3.4909759529092748,30,1540.0,0.20163991871696413,30,1540.0
1090.0,35,595.0,8.380281690140846,3.717507912607818,35,1407.0,0.16207332249376868,35,1407.0
1095.0,44,659.0,9.152777777777779,2.2366661579507277,44,1453.0,0.061411115789959204,44,1453.0
1100.0,45,700.0,10.447761194029852,2.4928409316254396,45,1395.0,0.06798930641353207,45,1395.0
1105.0,35,716.0,11.015384615384615,2.709824280742376,35,1480.0,0.09854412475444983,35,1480.0
1110.0,28,704.0,11.540983606557377,3.1543156684714067,28,1547.0,0.12147232758328726,28,1547.0
1115.0,32,736.0,12.689655172413794,2.3272166202958826,32,1654.0,0.07422090409174649,32,1654.0
1120.0,40,920.0,13.93939393939394,2.5649008159231013,40,1839.0,0.11513581642317192,40,1839.0
1125.0,46,1137.0,18.047619047619047,1.1822638550855744,46,2057.0,0.05771571341596317,46,2057.0
1130.0,53,1253.0,19.276923076923076,0.645429150477203,53,2157.0,0.04148483314172184,53,2157.0
1135.0,47,1302.0,20.03076923076923,1.9446793059865215,47,2177.0,0.07041502718998315,47,2177.0
1140.0,35,838.0,12.892307692307693,2.168106564762779,35,2130.0,0.06382923545971995,35,2130.0
1145.0,23,335.0,5.403225806451613,2.760732527028918,23,1869.0,0.12241648195556078,23,1869.0
1150.0,29,382.0,6.262295081967213,2.2306171838366655,29,1993.0,0.07762691138297359,29,1993.0
1155.0,45,573.0,8.185714285714285,2.237860964071375,45,2184.0,0.1241915563068059,45,2184.0
1160.0,45,753.0,11.238805970149254,1.6088901856424576,45,2233.0,0.10290991596663192,45,2233.0
1165.0,50,952.0,13.408450704225352,1.8868291884543618,50,2211.0,0.06846282735092761,50,2211.0
1170.0,51,1044.0,14.704225352112676,1.8789397011676405,51,2302.0,0.05291111136521867,51,2302.0
1175.0,49,1054.0,15.73134328358209,1.8739422460424473,49,2218.0,0.03711835683087053,49,2218.0
1180.0,39,1022.0,15.253731343283581,2.4972436603257884,39,2338.0,0.08634109211914462,39,2338.0
1185.0,34,986.0,15.903225806451612,2.1743550571065593,34,2409.0,0.07123492647777381,34,2409.0
1190.0,30,938.0,14.0,3.34049790265921,30,2398.0,0.15199193003162964,30,2398.0
1195.0,28,1029.0,15.35820895522388,3.2865838864077976,28,2269.0,0.1359287786078199,28,2269.0
1200.0,29,1135.0,17.734375,3.8615728975720756,29,2017.0,0.12730276179022382,29,2017.0
1205.0,30,1228.0,19.49206349206349,3.3011860924921748,30,2142.0,0.1292944607071623,30,2142.0
1210.0,31,1356.0,23.379310344827587,2.838531966303872,31,2261.0,0.11272014715048809,31,2261.0
1215.0,32,1477.0,23.822580645161292,2.5977668346645437,32,2281.0,0.11235606552238751,32,2281.0
1220.0,29,1585.0,25.983606557377048,2.368040542244762,29,2163.0,0.07947807868292936,29,2163.0
1225.0,29,1717.0,24.884057971014492,4.2528945275426935,29,2005.0,0.1812252257451329,29,2005.0
1230.0,27,1721.0,25.308823529411764,3.7517557178029786,27,2015.0,0.18785983779609633,27,2015.0
1235.0,35,1884.0,29.904761904761905,3.150128768333952,35,2178.0,0.16355930119309833,35,2178.0
1240.0,39,1330.0,20.151515151515152,2.1743392144845455,39,2104.0,0.09182464567001342,39,2104.0
1245.0,37,614.0,9.029411764705882,2.3920191424665656,37,1798.0,0.07735868232092792,37,1798.0
1250.0,36,419.0,5.901408450704225,2.7535943535071032,36,1751.0,0.09912357985563923,36,1751.0
