step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
1335.0,11,230.0,5.897435897435898,7.02540577125679,11,287.0,0.33873768720068975,11,287.0
1340.0,7,146.0,3.8421052631578947,6.918414999188271,7,274.0,0.4212110931298778,7,274.0
1345.0,12,185.0,5.138888888888889,5.576133489303262,12,248.0,0.293364381235612,12,248.0
1350.0,16,216.0,5.684210526315789,4.620307735269872,16,301.0,0.21704771662472938,16,301.0
1355.0,11,247.0,7.057142857142857,5.816187394801832,11,332.0,0.25352819602337545,11,332.0
1360.0,12,302.0,8.162162162162161,7.357803497974108,12,361.0,0.3419681502774718,12,361.0
1365.0,12,362.0,10.969696969696969,8.00668924702191,12,411.0,0.34009355143971776,12,411.0
1370.0,8,282.0,7.621621621621622,7.088088064493903,8,390.0,0.4143974062793033,8,390.0
1375.0,14,343.0,10.088235294117647,6.975010687756366,14,388.0,0.4046262257412297,14,388.0
1380.0,12,297.0,9.0,5.340574139203569,12,397.0,0.2857528344420927,12,397.0
1385.0,19,355.0,10.757575757575758,4.992639074369518,19,408.0,0.2447962882188173,19,408.0
1390.0,16,358.0,10.228571428571428,4.265226430564046,16,464.0,0.1762183875009543,16,464.0
1395.0,13,378.0,10.8,5.929996317659719,13,472.0,0.28475080952382914,13,472.0
1400.0,13,443.0,12.657142857142857,7.599607610341275,13,503.0,0.3385891163688896,13,503.0
1405.0,15,512.0,13.837837837837839,7.65047159799129,15,565.0,0.3468126601638232,15,565.0
1410.0,10,503.0,15.242424242424242,7.042446272498938,10,584.0,0.39592361443286467,10,584.0
