step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,TL_stopped,TL_accumulated_waiting_time,TL_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
5300.0,140,1057.0,2.458139534883721,1.635698487195167,140,181874.0,0.05000168872229074,140,181874.0
5305.0,157,1291.0,3.0163551401869158,1.5276178989318023,157,180825.0,0.04599195152895384,157,180825.0
5310.0,134,1205.0,2.8154205607476634,1.676449592251852,134,177807.0,0.04962815309210229,134,177807.0
5315.0,141,1337.0,3.1238317757009346,1.7974517759352395,141,177843.0,0.0507395751430046,141,177843.0
5320.0,161,1612.0,3.784037558685446,1.7610172517915827,161,176668.0,0.044155096467446774,161,176668.0
5325.0,191,2078.0,4.924170616113744,1.5369011044360261,191,176805.0,0.03208661172889222,191,176805.0
5330.0,209,2371.0,5.685851318944844,1.3615929852465614,209,176732.0,0.029541182543532277,209,176732.0
5335.0,222,2909.0,6.992788461538462,1.3222190962206055,222,175760.0,0.02646253217162759,222,175760.0
5340.0,229,3470.0,8.401937046004843,1.2214856655372008,229,174937.0,0.024337336830252767,229,174937.0
5345.0,191,3222.0,7.820388349514563,1.4545755767513517,191,169208.0,0.03508846701739898,191,169208.0
5350.0,185,2887.0,7.110837438423645,1.4843065359404335,185,168738.0,0.042131641419689274,185,168738.0
5355.0,201,3387.0,8.446384039900249,1.3877155638199066,201,167205.0,0.03592657543229268,201,167205.0
5360.0,215,3682.0,9.228070175438596,1.3407518029625503,215,166812.0,0.03043336157489988,215,166812.0
5365.0,193,3579.0,8.992462311557789,1.4996792228760931,193,160885.0,0.034890345275521845,193,160885.0
5370.0,188,3594.0,9.145038167938932,1.5540090646911329,188,159507.0,0.04228114988362402,188,159507.0
5375.0,202,3715.0,9.525641025641026,1.5576689756906232,202,158648.0,0.04121956823089147,202,158648.0
5380.0,219,3939.0,10.152061855670103,1.4514968286664103,219,158591.0,0.036016205451993445,219,158591.0
5385.0,221,4302.0,11.116279069767442,1.3511799900089674,221,158134.0,0.029161523635000155,221,158134.0
5390.0,237,4846.0,12.55440414507772,1.2502739673182508,237,156985.0,0.022505876483591283,237,156985.0
5395.0,233,5458.0,14.213541666666666,1.1826031606207013,233,157308.0,0.022308754488846786,233,157308.0
5400.0,237,6147.0,16.091623036649214,1.133893292858075,237,157684.0,0.023581939100942667,237,157684.0
